time,open,high,low,close,tick_volume,spread,real_volume
2024-09-02 16:45:00,2500.961,2500.976,2500.558,2500.659,200,160,0
2024-09-02 16:50:00,2500.657,2500.694,2498.616,2499.767,421,160,0
2024-09-02 16:55:00,2499.767,2500.653,2499.726,2500.527,225,160,0
2024-09-02 17:00:00,2500.483,2500.995,2499.837,2500.786,242,159,0
2024-09-02 17:05:00,2500.784,2501.17,2500.227,2501.149,226,160,0
2024-09-02 17:10:00,2501.158,2501.34,2500.335,2500.5,251,160,0
2024-09-02 17:15:00,2500.485,2500.651,2500.24,2500.477,145,160,0
2024-09-02 17:20:00,2500.487,2500.598,2500.168,2500.354,154,160,0
2024-09-02 17:25:00,2500.354,2500.354,2499.768,2500.085,202,159,0
2024-09-02 22:05:00,2499.525,2499.708,2498.463,2498.769,173,160,0
2024-09-02 22:10:00,2498.641,2499.109,2498.615,2499.094,126,160,0
2024-09-02 22:15:00,2499.111,2499.566,2498.845,2499.294,142,160,0
2024-09-02 22:20:00,2499.315,2499.437,2498.539,2498.548,148,160,0
2024-09-02 22:25:00,2498.555,2498.751,2498.207,2498.705,164,160,0
2024-09-02 22:30:00,2498.739,2499.025,2498.356,2498.466,121,160,0
2024-09-02 22:35:00,2498.462,2498.462,2497.662,2497.789,146,160,0
2024-09-02 22:40:00,2497.781,2498.456,2497.731,2498.103,173,160,0
2024-09-02 22:45:00,2498.104,2498.105,2497.472,2497.906,149,160,0
2024-09-02 22:50:00,2497.906,2497.976,2497.516,2497.859,120,160,0
2024-09-02 22:55:00,2497.855,2498.027,2497.672,2497.743,118,160,0
2024-09-02 23:00:00,2497.773,2498.307,2497.7,2498.307,132,160,0
2024-09-02 23:05:00,2498.29,2498.29,2497.688,2497.969,183,160,0
2024-09-02 23:10:00,2497.939,2498.383,2497.754,2498.253,138,160,0
2024-09-02 23:15:00,2498.251,2498.251,2497.902,2497.984,92,160,0
2024-09-02 23:20:00,2497.983,2498.073,2497.674,2497.757,126,160,0
2024-09-02 23:25:00,2497.78,2498.236,2497.715,2497.985,151,160,0
2024-09-02 23:30:00,2497.969,2497.969,2497.526,2497.925,133,160,0
2024-09-02 23:35:00,2497.862,2498.179,2497.704,2498.055,162,160,0
2024-09-02 23:40:00,2498.053,2498.499,2497.905,2498.433,209,160,0
2024-09-02 23:45:00,2498.458,2498.51,2497.717,2497.821,203,160,0
2024-09-02 23:50:00,2497.817,2498.134,2497.028,2497.386,288,160,0
2024-09-02 23:55:00,2497.363,2497.521,2496.476,2497.242,434,160,0
2024-09-03 00:00:00,2497.247,2497.701,2496.793,2497.34,491,160,0
2024-09-03 00:05:00,2497.343,2497.343,2496.336,2496.509,247,159,0
2024-09-03 00:10:00,2496.524,2497.291,2496.05,2497.225,311,160,0
2024-09-03 00:15:00,2497.226,2497.226,2496.589,2496.948,278,160,0
2024-09-03 00:20:00,2496.946,2497.541,2496.773,2497.207,306,160,0
2024-09-03 00:25:00,2497.168,2497.239,2496.475,2496.475,306,160,0
2024-09-03 00:30:00,2496.419,2496.78,2495.754,2496.391,373,160,0
2024-09-03 00:35:00,2496.402,2496.477,2495.365,2496.155,372,159,0
2024-09-03 00:40:00,2496.128,2496.391,2495.814,2495.965,277,160,0
2024-09-03 00:45:00,2495.953,2496.005,2495.1,2495.697,325,160,0
2024-09-03 00:50:00,2495.655,2496.047,2494.952,2496.029,368,160,0
2024-09-03 00:55:00,2496.053,2496.25,2495.397,2495.778,373,160,0
2024-09-03 01:00:00,2495.733,2495.848,2494.68,2494.861,593,160,0
2024-09-03 01:05:00,2494.824,2495.035,2494.371,2494.417,560,160,0
2024-09-03 01:10:00,2494.534,2494.737,2491.444,2492.12,1062,159,0
2024-09-03 01:15:00,2492.079,2493.095,2491.524,2492.22,812,159,0
2024-09-03 01:20:00,2492.217,2493.042,2490.703,2491.854,755,159,0
2024-09-03 01:25:00,2491.822,2492.269,2489.686,2491.923,746,159,0
2024-09-03 01:30:00,2491.96,2492.394,2490.774,2491.29,692,160,0
2024-09-03 01:35:00,2491.331,2492.052,2491.115,2491.739,720,160,0
2024-09-03 01:40:00,2491.772,2492.633,2489.979,2491.065,699,160,0
2024-09-03 01:45:00,2491.097,2493.395,2490.861,2492.998,590,160,0
2024-09-03 01:50:00,2492.965,2494.518,2492.965,2493.989,679,160,0
2024-09-03 01:55:00,2493.947,2494.543,2493.33,2493.699,668,160,0
2024-09-03 02:00:00,2493.729,2494.001,2492.561,2493.105,700,160,0
2024-09-03 02:05:00,2493.128,2494.832,2492.544,2494.832,744,160,0
2024-09-03 02:10:00,2494.831,2495.388,2494.354,2495.096,662,159,0
2024-09-03 02:15:00,2495.096,2495.503,2494.703,2495.309,378,159,0
2024-09-03 02:20:00,2495.349,2495.418,2493.908,2494.282,471,159,0
2024-09-03 02:25:00,2494.319,2494.533,2493.46,2493.91,375,159,0
2024-09-03 02:30:00,2493.868,2494.737,2492.423,2494.702,689,160,0
2024-09-03 02:35:00,2494.727,2495.247,2494.422,2494.855,501,160,0
2024-09-03 02:40:00,2494.909,2496.41,2494.528,2495.326,567,160,0
2024-09-03 02:45:00,2495.365,2496.392,2495.087,2495.087,617,160,0
2024-09-03 02:50:00,2495.055,2495.118,2493.967,2494.815,539,159,0
2024-09-03 02:55:00,2494.774,2495.395,2494.537,2495.26,470,160,0
2024-09-03 03:00:00,2495.222,2495.698,2494.795,2495.469,563,159,0
2024-09-03 03:05:00,2495.472,2495.516,2494.431,2494.751,523,160,0
2024-09-03 03:10:00,2494.73,2495.566,2494.15,2495.324,526,160,0
2024-09-03 03:15:00,2495.351,2495.416,2494.628,2495.133,471,160,0
2024-09-03 03:20:00,2495.108,2495.514,2494.55,2495.11,476,160,0
2024-09-03 03:25:00,2495.154,2495.833,2494.854,2495.709,432,159,0
2024-09-03 03:30:00,2495.693,2495.758,2494.074,2494.73,424,159,0
2024-09-03 03:35:00,2494.687,2495.211,2493.548,2493.974,434,160,0
2024-09-03 03:40:00,2493.973,2494.06,2493.039,2493.332,375,160,0
2024-09-03 03:45:00,2493.314,2493.978,2493.216,2493.894,294,160,0
2024-09-03 03:50:00,2493.901,2495.294,2493.839,2495.145,339,160,0
2024-09-03 03:55:00,2495.135,2495.246,2494.627,2494.717,332,160,0
2024-09-03 04:00:00,2494.789,2495.118,2494.434,2494.664,338,160,0
2024-09-03 04:05:00,2494.647,2494.814,2493.89,2494.623,361,160,0
2024-09-03 04:10:00,2494.66,2495.031,2494.306,2494.816,276,160,0
2024-09-03 04:15:00,2494.886,2495.445,2494.772,2495.024,326,159,0
2024-09-03 04:20:00,2495.031,2495.95,2494.906,2495.673,323,159,0
2024-09-03 04:25:00,2495.718,2496.833,2495.041,2496.332,388,159,0
2024-09-03 04:30:00,2496.355,2496.95,2495.962,2496.847,371,160,0
2024-09-03 04:35:00,2496.883,2496.922,2495.946,2496.02,307,160,0
2024-09-03 04:40:00,2496.026,2496.087,2495.293,2495.437,310,160,0
2024-09-03 04:45:00,2495.45,2496.137,2495.45,2496.032,243,160,0
2024-09-03 04:50:00,2496.103,2496.502,2495.824,2495.824,289,160,0
2024-09-03 04:55:00,2495.801,2496.191,2495.62,2495.94,273,160,0
2024-09-03 05:00:00,2495.904,2495.967,2495.301,2495.581,308,160,0
2024-09-03 05:05:00,2495.563,2495.659,2494.393,2494.754,327,159,0
2024-09-03 05:10:00,2494.737,2494.737,2494.037,2494.061,310,159,0
2024-09-03 05:15:00,2494.058,2495.044,2493.706,2494.889,369,160,0
2024-09-03 05:20:00,2494.956,2495.749,2494.869,2495.03,378,160,0
2024-09-03 05:25:00,2495.016,2495.395,2494.339,2494.517,357,160,0
2024-09-03 05:30:00,2494.518,2495.88,2494.416,2495.247,605,160,0
2024-09-03 05:35:00,2495.283,2495.316,2493.702,2493.991,543,160,0
2024-09-03 05:40:00,2493.962,2494.678,2493.641,2494.546,504,160,0
2024-09-03 05:45:00,2494.579,2494.816,2492.733,2494.808,656,160,0
2024-09-03 05:50:00,2494.833,2495.754,2494.823,2495.31,487,160,0
2024-09-03 05:55:00,2495.254,2495.396,2494.331,2494.975,420,160,0
2024-09-03 06:00:00,2495.012,2495.012,2492.818,2493.406,633,160,0
2024-09-03 06:05:00,2493.454,2495.482,2493.343,2495.006,597,160,0
2024-09-03 06:10:00,2495.012,2495.444,2493.454,2494.91,788,159,0
2024-09-03 06:15:00,2494.926,2496.472,2494.854,2496.416,526,160,0
2024-09-03 06:20:00,2496.48,2497.264,2496.234,2496.778,631,159,0
2024-09-03 06:25:00,2496.73,2497.029,2495.5,2496.074,509,159,0
2024-09-03 06:30:00,2496.021,2496.253,2494.763,2494.972,537,160,0
2024-09-03 06:35:00,2495.015,2496.319,2494.885,2495.774,461,159,0
2024-09-03 06:40:00,2495.743,2497.258,2495.743,2497.018,601,160,0
2024-09-03 06:45:00,2497.023,2497.457,2496.277,2496.575,561,160,0
2024-09-03 06:50:00,2496.605,2497.995,2495.945,2497.627,646,160,0
2024-09-03 06:55:00,2497.579,2498.851,2497.286,2497.822,608,159,0
2024-09-03 07:00:00,2497.784,2499.175,2497.677,2498.548,580,160,0
2024-09-03 07:05:00,2498.525,2498.563,2496.74,2496.896,563,160,0
2024-09-03 07:10:00,2496.937,2498.418,2496.584,2497.555,564,159,0
2024-09-03 07:15:00,2497.6,2500.278,2497.416,2499.784,662,160,0
2024-09-03 07:20:00,2499.801,2500.336,2499.273,2499.84,561,160,0
2024-09-03 07:25:00,2499.859,2501.01,2499.859,2500.395,561,160,0
2024-09-03 07:30:00,2500.364,2502.051,2500.297,2500.975,633,160,0
2024-09-03 07:35:00,2501.013,2501.574,2500.33,2500.577,786,160,0
2024-09-03 07:40:00,2500.62,2500.751,2499.344,2500.152,504,160,0
2024-09-03 07:45:00,2500.087,2500.398,2499.479,2500.171,455,159,0
2024-09-03 07:50:00,2500.183,2501.477,2499.943,2500.592,539,160,0
2024-09-03 07:55:00,2500.59,2501.281,2500.309,2500.843,541,159,0
2024-09-03 08:00:00,2500.809,2502.715,2500.55,2502.299,685,160,0
2024-09-03 08:05:00,2502.336,2502.914,2501.49,2501.628,569,160,0
2024-09-03 08:10:00,2501.61,2503.353,2501.216,2502.833,580,160,0
2024-09-03 08:15:00,2502.752,2503.875,2502.511,2503.261,575,160,0
2024-09-03 08:20:00,2503.274,2503.967,2502.812,2503.43,576,160,0
2024-09-03 08:25:00,2503.462,2504.691,2503.186,2504.563,639,159,0
2024-09-03 08:30:00,2504.524,2506.249,2504.361,2505.105,668,159,0
2024-09-03 08:35:00,2505.066,2505.278,2504.742,2505.146,531,160,0
2024-09-03 08:40:00,2505.179,2505.285,2504.69,2504.977,456,160,0
2024-09-03 08:45:00,2505.013,2505.712,2504.865,2505.225,525,160,0
2024-09-03 08:50:00,2505.16,2506.106,2504.806,2505.317,533,160,0
2024-09-03 08:55:00,2505.304,2505.405,2503.882,2503.893,497,160,0
2024-09-03 09:00:00,2503.932,2505.001,2503.932,2504.434,504,159,0
2024-09-03 09:05:00,2504.394,2504.519,2503.161,2503.768,512,159,0
2024-09-03 09:10:00,2503.801,2504.914,2503.801,2504.471,444,160,0
2024-09-03 09:15:00,2504.496,2504.496,2502.578,2502.634,464,159,0
2024-09-03 09:20:00,2502.648,2502.995,2502.134,2502.595,459,159,0
2024-09-03 09:25:00,2502.602,2504.231,2502.574,2503.496,479,159,0
2024-09-03 09:30:00,2503.467,2504.566,2503.226,2504.299,548,160,0
2024-09-03 09:35:00,2504.337,2504.337,2503.534,2503.743,417,159,0
2024-09-03 09:40:00,2503.643,2504.302,2502.743,2503.124,478,159,0
2024-09-03 09:45:00,2503.081,2503.081,2502.079,2502.243,511,160,0
2024-09-03 09:50:00,2502.241,2502.491,2501.489,2501.584,445,160,0
2024-09-03 09:55:00,2501.573,2502.078,2500.866,2500.917,497,159,0
2024-09-03 10:00:00,2500.95,2501.038,2500.473,2500.71,509,159,0
2024-09-03 10:05:00,2500.702,2500.706,2498.735,2500.005,567,160,0
2024-09-03 10:10:00,2500.015,2500.473,2499.525,2499.757,569,160,0
2024-09-03 10:15:00,2499.712,2499.755,2497.21,2497.255,840,160,0
2024-09-03 10:20:00,2497.291,2497.751,2495.492,2496.06,688,160,0
2024-09-03 10:25:00,2496.01,2496.636,2494.835,2495.565,672,159,0
2024-09-03 10:30:00,2495.541,2495.786,2494.548,2494.552,594,159,0
2024-09-03 10:35:00,2494.523,2495.007,2493.44,2494.012,781,159,0
2024-09-03 10:40:00,2493.988,2495.502,2492.602,2494.618,940,160,0
2024-09-03 10:45:00,2494.591,2496.192,2494.091,2495.97,661,159,0
2024-09-03 10:50:00,2495.97,2497.042,2495.392,2496.413,576,160,0
2024-09-03 10:55:00,2496.429,2497.453,2496.298,2497.266,484,159,0
2024-09-03 11:00:00,2497.226,2498.479,2496.951,2498.272,572,159,0
2024-09-03 11:05:00,2498.253,2499.972,2498.006,2499.253,590,160,0
2024-09-03 11:10:00,2499.292,2499.579,2498.521,2499.469,648,160,0
2024-09-03 11:15:00,2499.452,2501.556,2498.358,2500.622,722,159,0
2024-09-03 11:20:00,2500.584,2501.213,2498.883,2499.18,755,160,0
2024-09-03 11:25:00,2499.17,2499.17,2494.842,2495.353,711,160,0
2024-09-03 11:30:00,2495.325,2496.244,2494.914,2495.981,776,160,0
2024-09-03 11:35:00,2495.949,2496.249,2494.826,2495.058,495,160,0
2024-09-03 11:40:00,2495.005,2495.411,2492.102,2492.22,820,160,0
2024-09-03 11:45:00,2492.182,2492.182,2485.937,2487.5,1766,159,0
2024-09-03 11:50:00,2487.534,2487.691,2485.341,2486.034,1380,159,0
2024-09-03 11:55:00,2485.999,2489.745,2484.651,2489.665,1766,160,0
2024-09-03 12:00:00,2489.626,2491.829,2487.045,2488.387,4502,159,0
2024-09-03 12:05:00,2488.352,2494.081,2487.741,2493.881,1706,160,0
2024-09-03 12:10:00,2493.919,2502.203,2492.474,2497.891,2908,159,0
2024-09-03 12:15:00,2497.873,2498.631,2495.406,2497.263,1494,159,0
2024-09-03 12:20:00,2497.294,2497.294,2493.181,2494.735,1221,159,0
2024-09-03 12:25:00,2494.695,2496.218,2492.494,2493.317,1042,159,0
2024-09-03 12:30:00,2493.283,2493.973,2492.022,2493.001,1071,159,0
2024-09-03 12:35:00,2493.03,2495.743,2492.542,2494.706,1224,159,0
2024-09-03 12:40:00,2494.668,2496.434,2493.827,2495.144,1126,159,0
2024-09-03 12:45:00,2495.107,2495.76,2493.265,2495.221,929,159,0
2024-09-03 12:50:00,2495.193,2495.59,2494.201,2494.441,822,159,0
2024-09-03 12:55:00,2494.448,2494.908,2492.344,2493.269,1005,160,0
2024-09-03 13:00:00,2493.228,2494.635,2492.649,2493.885,1709,160,0
2024-09-03 13:05:00,2493.926,2497.692,2493.781,2494.83,1632,159,0
2024-09-03 13:10:00,2494.866,2496.116,2492.499,2493.882,1454,159,0
2024-09-03 13:15:00,2493.848,2493.848,2491.171,2492.018,1405,160,0
2024-09-03 13:20:00,2491.982,2493.296,2490.92,2492.563,1255,160,0
2024-09-03 13:25:00,2492.603,2494.43,2491.867,2492.951,1367,159,0
2024-09-03 13:30:00,2492.996,2493.912,2488.187,2488.92,2354,159,0
2024-09-03 13:35:00,2488.959,2490.593,2483.252,2483.929,2626,160,0
2024-09-03 13:40:00,2483.957,2484.088,2480.271,2481.861,3194,159,0
2024-09-03 13:45:00,2481.82,2484.358,2475.464,2477.352,3050,159,0
2024-09-03 13:50:00,2477.381,2480.362,2476.404,2477.898,3024,159,0
2024-09-03 13:55:00,2477.863,2480.622,2476.858,2479.973,2068,159,0
2024-09-03 14:00:00,2481.991,2484.815,2476.011,2481.986,2556,159,0
2024-09-03 14:05:00,2481.954,2483.013,2477.994,2481.414,3345,159,0
2024-09-03 14:10:00,2481.441,2485.623,2480.766,2481.098,3205,159,0
2024-09-03 14:15:00,2481.137,2481.783,2474.804,2475.319,2261,159,0
2024-09-03 14:20:00,2475.235,2477.875,2473.282,2476.692,2705,159,0
2024-09-03 14:25:00,2476.666,2479.336,2474.793,2477.759,1994,159,0
2024-09-03 14:30:00,2477.783,2481.436,2477.184,2479.515,2105,159,0
2024-09-03 14:35:00,2479.553,2483.03,2477.265,2482.538,1887,159,0
2024-09-03 14:40:00,2482.574,2483.083,2480.367,2481.373,1405,159,0
2024-09-03 14:45:00,2481.337,2481.779,2478.325,2479.078,1296,159,0
2024-09-03 14:50:00,2479.117,2480.715,2477.781,2480.206,1463,159,0
2024-09-03 14:55:00,2480.239,2480.376,2477.242,2478.282,1168,159,0
2024-09-03 15:00:00,2478.259,2480.435,2477.475,2478.289,1347,159,0
2024-09-03 15:05:00,2478.323,2481.02,2477.167,2480.049,1165,159,0
2024-09-03 15:10:00,2480.018,2481.816,2480.014,2480.349,1159,159,0
2024-09-03 15:15:00,2480.325,2480.918,2478.766,2479.293,943,159,0
2024-09-03 15:20:00,2479.311,2480.895,2478.718,2480.113,802,160,0
2024-09-03 15:25:00,2480.147,2482.904,2480.147,2482.204,833,160,0
2024-09-03 15:30:00,2482.167,2483.896,2481.926,2483.371,796,160,0
2024-09-03 15:35:00,2483.332,2483.615,2482.001,2482.917,746,160,0
2024-09-03 15:40:00,2482.957,2485.032,2482.083,2484.18,741,159,0
2024-09-03 15:45:00,2484.25,2486.566,2483.951,2486.365,1001,159,0
2024-09-03 15:50:00,2486.399,2488.406,2485.083,2488.262,927,159,0
2024-09-03 15:55:00,2488.224,2489.497,2487.599,2488.353,784,159,0
2024-09-03 16:00:00,2488.33,2488.883,2486.504,2486.504,725,160,0
2024-09-03 16:05:00,2486.462,2487.93,2485.761,2487.08,739,159,0
2024-09-03 16:10:00,2487.119,2488.993,2486.568,2488.597,658,160,0
2024-09-03 16:15:00,2488.539,2488.793,2487.431,2487.638,641,160,0
2024-09-03 16:20:00,2487.601,2487.826,2486.366,2487.276,599,160,0
2024-09-03 16:25:00,2487.241,2487.394,2486.045,2486.551,517,160,0
2024-09-03 16:30:00,2486.58,2487.133,2485.397,2485.834,565,160,0
2024-09-03 16:35:00,2485.817,2486.182,2485.041,2485.756,538,159,0
2024-09-03 16:40:00,2485.824,2486.891,2485.644,2486.082,460,160,0
2024-09-03 16:45:00,2486.127,2486.201,2483.879,2484.235,484,159,0
2024-09-03 16:50:00,2484.209,2485.162,2483.948,2484.97,523,160,0
2024-09-03 16:55:00,2484.931,2486.497,2484.542,2485.945,521,160,0
2024-09-03 17:00:00,2485.914,2486.641,2485.48,2486.108,578,160,0
2024-09-03 17:05:00,2486.077,2488.138,2485.585,2487.235,537,160,0
2024-09-03 17:10:00,2487.273,2487.804,2486.522,2487.133,443,160,0
2024-09-03 17:15:00,2487.182,2489.001,2487.182,2488.821,514,160,0
2024-09-03 17:20:00,2488.81,2490.807,2488.784,2489.887,629,160,0
2024-09-03 17:25:00,2489.923,2491.964,2489.616,2491.221,669,159,0
2024-09-03 17:30:00,2491.178,2491.543,2489.148,2489.876,586,160,0
2024-09-03 17:35:00,2489.937,2491.809,2489.891,2491.442,544,160,0
2024-09-03 17:40:00,2491.44,2491.912,2490.667,2491.76,404,160,0
2024-09-03 17:45:00,2491.771,2491.985,2491.167,2491.167,456,159,0
2024-09-03 17:50:00,2491.184,2491.387,2490.493,2490.564,367,160,0
2024-09-03 17:55:00,2490.547,2490.784,2489.308,2489.489,385,160,0
2024-09-03 18:00:00,2489.48,2489.51,2487.608,2487.95,521,160,0
2024-09-03 18:05:00,2487.967,2488.947,2487.887,2488.023,403,159,0
2024-09-03 18:10:00,2487.998,2488.821,2487.681,2488.225,371,159,0
2024-09-03 18:15:00,2488.23,2489.034,2487.658,2488.854,347,159,0
2024-09-03 18:20:00,2488.86,2490.038,2488.726,2489.171,414,160,0
2024-09-03 18:25:00,2489.174,2489.713,2488.926,2489.23,404,160,0
2024-09-03 18:30:00,2489.235,2489.43,2487.423,2488.034,445,159,0
2024-09-03 18:35:00,2487.996,2488.091,2487.058,2487.99,391,160,0
2024-09-03 18:40:00,2488.024,2489.03,2487.986,2488.08,374,160,0
2024-09-03 18:45:00,2488.154,2488.287,2487.351,2487.774,371,160,0
2024-09-03 18:50:00,2487.795,2489.269,2487.795,2488.641,351,160,0
2024-09-03 18:55:00,2488.641,2489.439,2488.286,2489.304,359,160,0
2024-09-03 19:00:00,2489.27,2490.23,2488.951,2490.23,449,159,0
2024-09-03 19:05:00,2490.247,2492.04,2490.247,2491.876,380,159,0
2024-09-03 19:10:00,2491.838,2492.586,2491.66,2491.851,389,160,0
2024-09-03 19:15:00,2491.811,2492.282,2491.168,2491.893,349,159,0
2024-09-03 19:20:00,2491.883,2493.769,2491.761,2493.71,422,160,0
2024-09-03 19:25:00,2493.704,2494.029,2492.865,2493.915,365,160,0
2024-09-03 19:30:00,2493.881,2494.398,2492.759,2492.903,496,159,0
2024-09-03 19:35:00,2492.892,2492.892,2491.614,2491.734,413,160,0
2024-09-03 19:40:00,2491.722,2492.692,2491.121,2492.301,405,160,0
2024-09-03 19:45:00,2492.339,2492.756,2491.996,2492.689,361,160,0
2024-09-03 19:50:00,2492.727,2492.794,2491.924,2492.453,367,160,0
2024-09-03 19:55:00,2492.445,2492.637,2491.853,2492.015,365,160,0
2024-09-03 20:00:00,2491.965,2492.464,2491.318,2492.321,355,160,0
2024-09-03 20:05:00,2492.327,2492.399,2491.632,2491.807,202,160,0
2024-09-03 20:10:00,2491.815,2492.081,2491.597,2491.965,187,159,0
2024-09-03 20:15:00,2491.965,2492.076,2491.516,2491.764,169,160,0
2024-09-03 20:20:00,2491.796,2491.958,2491.59,2491.958,172,160,0
2024-09-03 20:25:00,2491.994,2492.282,2491.808,2491.932,221,160,0
2024-09-03 20:30:00,2491.919,2492.944,2491.627,2492.893,247,160,0
2024-09-03 20:35:00,2492.926,2492.961,2492.305,2492.416,181,160,0
2024-09-03 20:40:00,2492.391,2492.391,2492.031,2492.272,175,160,0
2024-09-03 20:45:00,2492.275,2492.655,2491.875,2492.307,239,159,0
2024-09-03 20:50:00,2492.312,2492.752,2492.178,2492.752,207,160,0
2024-09-03 20:55:00,2492.718,2492.903,2492.434,2492.781,133,160,0
2024-09-03 22:00:00,2492.767,2492.777,2492.135,2492.718,244,160,0
2024-09-03 22:05:00,2492.713,2492.916,2492.043,2492.45,194,159,0
2024-09-03 22:10:00,2492.453,2492.522,2492.064,2492.434,196,160,0
2024-09-03 22:15:00,2492.425,2492.755,2492.279,2492.71,186,160,0
2024-09-03 22:20:00,2492.709,2492.933,2492.273,2492.729,179,160,0
2024-09-03 22:25:00,2492.722,2493.164,2492.697,2493.154,175,160,0
2024-09-03 22:30:00,2493.154,2493.199,2492.845,2493.025,168,160,0
2024-09-03 22:35:00,2493.026,2493.487,2492.772,2493.208,232,160,0
2024-09-03 22:40:00,2493.202,2494.427,2492.705,2493.551,325,160,0
2024-09-03 22:45:00,2493.518,2493.718,2493.126,2493.35,199,160,0
2024-09-03 22:50:00,2493.329,2493.625,2493.13,2493.324,163,160,0
2024-09-03 22:55:00,2493.289,2493.302,2492.968,2493.1,157,160,0
2024-09-03 23:00:00,2493.117,2493.258,2492.493,2492.5,182,159,0
2024-09-03 23:05:00,2492.5,2493.017,2492.401,2492.496,202,160,0
2024-09-03 23:10:00,2492.483,2493.072,2492.316,2492.893,229,159,0
2024-09-03 23:15:00,2492.893,2494.025,2492.762,2493.91,244,160,0
2024-09-03 23:20:00,2493.913,2494.722,2493.82,2494.385,244,160,0
2024-09-03 23:25:00,2494.385,2494.764,2493.838,2494.245,247,160,0
2024-09-03 23:30:00,2494.262,2494.372,2493.82,2493.909,230,160,0
2024-09-03 23:35:00,2493.916,2494.505,2493.64,2494.207,243,160,0
2024-09-03 23:40:00,2494.208,2494.301,2493.77,2493.849,196,160,0
2024-09-03 23:45:00,2493.859,2494.035,2493.527,2493.807,230,160,0
2024-09-03 23:50:00,2493.812,2493.9,2493.398,2493.678,268,160,0
2024-09-03 23:55:00,2493.68,2493.727,2492.564,2493.223,360,160,0
2024-09-04 00:00:00,2493.2,2495.001,2492.982,2494.43,530,160,0
2024-09-04 00:05:00,2494.408,2494.537,2492.813,2493.667,378,160,0
2024-09-04 00:10:00,2493.628,2493.741,2492.789,2493.195,354,160,0
2024-09-04 00:15:00,2493.192,2494.394,2492.835,2494.329,379,160,0
2024-09-04 00:20:00,2494.327,2494.595,2493.861,2494.131,393,160,0
2024-09-04 00:25:00,2494.118,2494.118,2492.944,2493.384,331,160,0
2024-09-04 00:30:00,2493.336,2493.398,2492.229,2492.763,331,160,0
2024-09-04 00:35:00,2492.757,2493.984,2492.442,2493.606,395,160,0
2024-09-04 00:40:00,2493.569,2493.747,2492.396,2492.905,487,160,0
2024-09-04 00:45:00,2492.906,2494.574,2492.266,2493.855,533,160,0
2024-09-04 00:50:00,2493.813,2493.813,2492.872,2492.958,392,160,0
2024-09-04 00:55:00,2492.923,2493.017,2492.131,2492.422,506,159,0
2024-09-04 01:00:00,2492.379,2492.918,2491.754,2492.18,742,160,0
2024-09-04 01:05:00,2492.145,2492.859,2491.761,2491.967,505,160,0
2024-09-04 01:10:00,2491.96,2492.971,2491.678,2492.896,502,160,0
2024-09-04 01:15:00,2492.882,2493.708,2492.563,2493.556,428,160,0
2024-09-04 01:20:00,2493.552,2493.924,2491.281,2491.782,577,159,0
2024-09-04 01:25:00,2491.693,2493.778,2491.504,2493.774,523,160,0
2024-09-04 01:30:00,2493.731,2494.335,2492.229,2492.504,684,159,0
2024-09-04 01:35:00,2492.498,2493.986,2492.055,2493.652,632,160,0
2024-09-04 01:40:00,2493.622,2494.407,2493.242,2493.892,571,160,0
2024-09-04 01:45:00,2493.911,2494.508,2492.474,2492.511,480,160,0
